,,n = 8 halfsize = 8 (16x16),,,n = 8 halfsize = 16 (32x32),,,n = 8 halfsize = 32 (64x64),,,n = 8 halfsize = 64 (128x128),,,n = 16 halfsize = 8 (16x16),,,n = 16 halfsize = 16 (32x32),,,n = 16 halfsize = 32 (64x64),,,n = 16 halfsize = 64 (128x128),,,n = 32 halfsize = 8 (16x16),,,n = 32 halfsize = 16 (32x32),,,n = 32 halfsize = 32 (64x64),,,n = 32 halfsize = 64 (128x128),,,n = 64 halfsize = 8 (16x16),,,n = 64 halfsize = 16 (32x32),,,n = 64 halfsize = 32 (64x64),,,n = 64 halfsize = 64 (128x128),,,n = 128 halfsize = 8 (16x16),,,n = 128 halfsize = 16 (32x32),,,n = 128 halfsize = 32 (64x64),,,n = 128 halfsize = 64 (128x128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,48,14,1,53,18,2,175,62,2,1212,191,4,370,49,7,880,69,9,1610,205,7,2913,347,7,568,126,15,637,201,17,2821,393,17,5719,960,17,1489,273,29,2901,656,36,5960,1165,35,7544,2115,35,2132,642,70,2765,1291,66,8867,2261,66,14344,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,58,14,1,154,11,2,379,79,3,1115,191,4,460,47,7,702,84,9,2334,213,8,4369,353,7,510,127,14,582,201,17,2403,381,16,6838,1020,18,1521,273,28,2214,652,35,5024,1148,35,6820,2115,35,2492,641,70,3052,1291,66,9450,2280,66,14437,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,54,14,1,46,18,2,174,62,2,1292,191,4,309,43,6,685,71,9,2312,196,8,3478,307,7,583,126,15,705,205,18,2246,381,16,5886,960,17,1364,278,30,2420,666,36,5338,1172,35,7666,2108,35,2076,643,70,3100,1291,66,8150,2287,66,15044,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,50,14,1,57,18,2,147,62,2,1239,191,4,387,49,7,908,71,9,2831,193,7,3244,347,7,720,126,15,594,201,17,2683,393,17,6012,945,17,1606,275,30,2124,658,35,5950,1172,35,7918,2108,35,2577,643,70,3321,1291,66,8731,2289,66,13976,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,248,12,2,58,18,2,303,96,3,1212,191,4,298,49,7,739,71,9,2261,213,8,4496,304,7,676,126,15,572,198,17,2749,393,17,6524,1020,18,1425,273,28,2110,646,35,5599,1146,35,7522,2115,35,2730,641,70,3092,1291,66,8489,2298,66,15234,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,58,14,1,54,18,2,565,71,3,985,191,4,332,49,7,846,71,9,1632,205,7,4744,272,7,550,125,14,507,198,17,3035,390,17,5633,1020,18,1692,278,30,2837,649,36,6146,1145,35,7198,2115,35,2307,645,70,2839,1291,66,8300,2261,66,14877,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,254,12,2,55,18,2,292,96,3,1163,191,4,366,44,7,690,71,9,1766,193,7,3587,307,7,663,123,15,611,195,17,2319,372,16,5926,960,17,1629,278,30,2210,658,35,5809,1172,35,7008,2115,35,2172,644,70,2883,1291,66,9037,2260,65,15082,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,58,14,1,55,18,2,418,73,3,1235,191,4,348,49,7,633,79,9,2037,212,8,3965,307,7,499,127,15,527,198,17,3139,393,17,7364,962,18,1359,273,29,2382,658,35,5494,1172,35,6784,2115,35,2478,645,70,2985,1291,66,9070,2279,66,15007,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,58,14,1,52,18,2,160,62,2,1296,191,4,269,43,6,850,71,9,1695,193,7,3604,307,7,572,127,15,717,205,18,2445,390,17,5643,933,17,1359,277,30,3527,652,36,6453,1165,35,7251,2115,35,2375,646,70,3189,1291,66,8384,2279,66,14397,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,36,14,1,42,18,2,169,62,2,1150,191,4,390,49,7,779,71,9,2361,212,8,3364,347,7,554,126,15,597,195,17,2665,393,17,5807,960,17,1427,277,29,2284,658,35,5478,1168,35,7346,2115,35,2457,643,70,2863,1291,66,9113,2286,66,14590,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14,50,14,1,51,18,2,499,79,3,1001,191,4,330,49,7,727,71,9,1921,193,7,4654,307,7,574,124,14,570,201,17,1970,373,16,6553,1020,18,1533,277,30,2441,643,35,5162,1146,35,7883,2094,34,2482,642,70,2926,1291,66,9315,2287,66,15971,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,44,14,1,249,21,3,539,73,3,918,191,4,362,49,7,724,71,9,2503,182,7,3171,347,7,672,127,15,581,201,17,2908,393,17,7316,1003,18,1331,277,29,2625,656,36,5029,1150,35,7196,2115,35,2209,642,70,3207,1291,66,9056,2266,66,15273,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16,54,14,1,52,18,2,177,62,2,1209,191,4,354,49,7,752,71,9,1850,192,7,3311,347,7,555,127,15,652,201,17,2698,393,17,6176,960,17,1416,278,30,3817,650,36,6086,1165,35,7805,2115,35,2429,644,70,3016,1291,66,9334,2283,66,15009,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,52,14,1,47,18,2,203,62,2,1193,191,4,400,49,7,675,69,9,1946,181,7,3667,307,7,595,124,14,511,201,17,2444,381,16,6234,1020,18,1366,273,29,2151,645,35,5675,1150,35,8616,2115,35,2335,645,70,3049,1291,66,8634,2280,66,15260,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18,40,14,1,40,18,2,454,72,3,1188,191,4,307,49,7,715,79,9,2494,214,8,4196,348,7,682,127,15,603,195,17,2779,390,17,5854,1020,18,1396,273,29,2389,650,35,6025,1151,35,8450,2115,35,2175,644,70,2926,1291,66,8389,2285,66,15033,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19,48,14,1,48,18,2,176,62,2,1096,191,4,438,49,7,689,71,9,1925,193,7,2796,347,7,596,124,14,535,195,17,2822,393,17,6391,945,17,1513,277,30,2539,656,36,5258,1146,35,7294,2094,34,2358,645,70,3029,1291,66,8864,2285,66,14797,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,24,14,1,180,21,3,130,62,2,1140,191,4,367,49,7,748,76,9,2213,213,8,4232,307,7,713,126,15,607,201,17,2612,393,17,6135,946,17,1443,277,30,2383,658,35,5562,1168,35,7753,2115,35,2247,642,70,3041,1291,66,9010,2289,66,14715,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,44,14,1,46,18,2,212,62,2,1212,191,4,355,49,7,780,87,9,1916,213,8,4085,310,7,638,128,15,573,201,17,2543,393,17,6066,945,17,1411,268,29,2555,658,35,6297,1148,35,7643,2115,35,1859,646,70,2899,1291,66,8230,2287,66,14824,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,54,14,1,55,18,2,167,62,2,1189,191,4,362,49,7,760,79,9,1758,193,7,3510,304,7,675,126,15,531,201,17,2400,381,16,5522,945,17,1362,273,28,2226,658,35,5829,1168,35,7470,2115,35,1844,646,70,3005,1291,66,9509,2259,66,15472,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23,38,14,1,219,21,3,149,62,2,1110,191,4,368,49,7,845,87,9,1485,205,7,3628,307,7,670,127,15,675,205,18,2567,381,16,6140,945,17,1553,277,30,2692,643,35,5572,1168,35,7668,2115,35,2162,642,70,3113,1291,66,8657,2289,66,14594,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,74,18,2,58,18,2,134,62,2,1176,191,4,333,44,7,728,79,9,1952,213,8,3150,347,7,583,128,15,640,205,18,2876,390,17,6164,1020,18,1336,273,28,2484,666,36,5225,1163,35,8260,2115,35,2434,644,70,3113,1291,66,9522,2280,66,15560,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,58,14,1,55,18,2,352,79,3,1136,191,4,266,42,6,683,79,9,1390,199,7,3110,346,7,628,125,15,540,201,17,2593,381,16,6056,945,17,1550,275,30,2415,650,35,5701,1160,35,7963,2108,35,2453,644,70,2986,1291,66,9110,2285,66,16227,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26,52,14,1,52,18,2,142,62,2,1240,191,4,330,49,7,931,71,9,1929,205,7,3980,307,7,565,126,15,645,205,18,2658,390,17,5873,933,17,1220,273,28,2151,650,35,5291,1147,35,6957,2115,35,2096,644,70,3018,1291,66,9292,2279,66,15804,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,44,14,1,51,18,2,362,79,3,1057,191,4,486,47,7,749,76,9,1786,204,7,3846,304,7,610,122,14,647,198,17,2431,393,17,6199,945,17,1553,278,30,2228,658,35,5443,1147,35,7811,2108,35,2238,645,70,2893,1291,66,8830,2293,66,15376,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,54,14,1,43,18,2,164,62,2,1300,191,4,334,44,6,687,71,9,1846,217,8,3857,304,7,647,127,15,582,201,17,2619,381,16,6131,945,17,1484,273,29,2608,650,35,6104,1168,35,8518,2115,35,2450,644,70,2861,1291,66,9238,2263,66,15198,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,52,14,1,53,18,2,166,62,2,1142,191,4,377,49,7,839,76,9,1438,204,7,3211,347,7,594,124,14,678,205,18,2721,393,17,5226,960,17,1431,277,30,2086,647,35,5941,1163,35,8038,2115,35,2256,642,70,2928,1291,66,8807,2283,66,15790,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,56,14,1,51,18,2,599,71,3,971,191,4,427,49,7,707,71,9,1658,199,7,4006,307,7,530,127,14,621,198,17,2571,393,17,6983,945,18,1424,278,30,2722,658,36,5209,1156,35,7932,2115,35,1806,646,70,2952,1291,66,9046,2287,66,14277,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,42,14,1,45,18,2,164,62,2,1097,191,4,343,49,7,760,71,9,2152,208,8,2167,387,7,610,118,14,570,195,17,2904,393,17,6504,946,17,1602,279,30,2805,656,36,5379,1156,35,8440,2115,35,2180,643,70,2878,1291,66,8585,2288,66,14476,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,54,14,1,58,18,2,170,62,2,1054,191,4,366,49,7,711,71,9,1491,192,7,3329,353,7,687,126,15,556,201,17,2601,393,17,6329,1020,18,1396,277,29,2854,652,36,5974,1172,35,16084,2060,36,2363,645,70,3200,1291,66,8684,2283,66,14530,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,42,14,1,48,18,2,158,62,2,1166,191,4,443,49,7,625,76,9,2543,213,8,3152,347,7,579,126,15,581,201,17,2840,393,17,5973,945,17,1472,278,30,2485,650,35,5640,1144,35,7652,2094,34,1858,641,70,3092,1291,66,9039,2283,66,14612,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,46,14,1,47,18,2,165,62,2,1219,191,4,353,49,7,722,71,9,1510,192,7,3022,347,7,709,125,15,518,201,17,2872,393,17,5943,945,17,1440,277,29,2185,646,35,5637,1163,35,7519,2115,35,2254,644,70,2818,1291,66,8799,2293,66,15159,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,52,14,1,46,18,2,195,62,2,1265,191,4,386,49,7,551,79,9,1761,205,7,4126,347,7,530,122,14,569,198,17,2250,381,16,5835,960,17,1519,273,29,2407,643,35,4914,1146,35,7434,2115,35,2420,645,70,2979,1291,66,8793,2287,66,14790,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,78,18,2,58,18,2,258,96,3,1268,191,4,357,49,7,815,69,9,1690,192,7,3249,347,7,496,122,14,585,195,17,2864,393,17,6454,960,17,1534,278,30,2731,656,36,6065,1143,35,7493,2094,34,2513,645,70,3075,1291,66,9478,2261,66,14541,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,50,14,1,50,18,2,495,71,3,1018,191,4,325,44,7,849,76,9,1580,204,7,3710,308,7,707,124,15,549,201,17,2550,381,16,6144,945,17,1521,273,28,2499,656,36,5396,1168,35,8848,2104,35,2454,644,70,2740,1291,66,9454,2261,66,15420,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,82,18,2,52,18,2,160,62,2,1191,191,4,364,49,7,698,70,9,2347,213,8,3702,308,7,655,127,15,685,205,18,2235,381,16,5015,960,17,1505,275,30,2530,649,36,5631,1150,35,6899,2094,34,2327,646,70,2835,1291,66,9011,2280,66,14608,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,39,42,14,1,46,18,2,150,62,2,1260,191,4,391,49,7,512,83,9,1723,216,8,4588,302,7,619,128,15,628,195,17,2754,393,17,6775,945,17,1393,277,29,2128,658,35,5127,1150,35,8120,2115,35,2501,645,70,2949,1291,66,8476,2280,66,15022,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,36,14,1,47,18,2,134,62,2,1307,191,4,343,49,7,640,71,9,2439,196,8,4496,313,7,647,128,15,511,201,17,3058,393,17,7058,1020,18,1632,277,30,2326,658,35,6137,1147,35,7806,2115,35,2375,644,70,3011,1291,66,8475,2287,66,14733,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,41,52,14,1,56,18,2,219,62,2,1124,191,4,363,49,7,821,71,9,1840,205,7,3237,347,7,680,127,15,539,201,17,2466,372,16,6604,945,18,1479,277,29,2517,650,35,4596,1156,35,7834,2115,35,2489,643,70,3206,1291,66,8744,2259,66,14946,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42,54,14,1,47,18,2,216,62,2,1172,191,4,365,49,7,603,79,9,2070,208,8,3247,347,7,621,128,15,657,205,18,3019,393,17,6096,945,17,1566,278,30,2718,645,36,5679,1172,35,7649,2115,35,2593,643,70,2978,1291,66,8942,2289,66,15452,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,50,14,1,49,18,2,171,62,2,1221,191,4,371,44,7,757,84,9,2593,208,8,4277,307,7,650,126,15,788,205,18,2785,393,17,6238,933,17,1299,277,29,2528,656,36,5602,1146,35,8387,2115,35,2349,643,70,2934,1291,66,9209,2286,66,14904,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,50,14,1,167,11,2,211,62,2,1123,191,4,372,49,7,739,71,9,1830,216,8,4137,346,7,692,127,15,759,205,18,2494,390,17,6149,1020,18,1447,274,29,2426,650,35,5125,1172,35,8411,2086,35,2568,643,70,3072,1291,66,8421,2286,66,15559,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,83,18,2,56,18,2,146,62,2,1287,191,4,345,44,7,888,76,9,1474,205,7,4493,307,7,546,120,14,571,201,17,2248,372,16,5767,960,17,1567,275,30,2231,650,35,6227,1147,35,8078,2115,35,2109,647,70,2872,1291,66,8340,2287,66,15353,5068,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
